Ciência da Computação,2018/1,20181904**836,2023/2,MÉTODOS NUMÉRICOS,Quarta-feira,07:15:00,09:15:00,0.0,50.0,2,2
Ciência da Computação,2018/1,20181904**275,2023/2,PROBABILIDADE E ESTATÍSTICA,Segunda-feira,13:15:00,15:15:00,0.0,32.35,1,3
Ciência da Computação,2018/1,20181904**275,2023/2,PROBABILIDADE E ESTATÍSTICA,Quarta-feira,13:15:00,15:15:00,0.0,32.35,2,6
Ciência da Computação,2018/1,20181904**615,2023/2,PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS,Terça-feira,20:40:00,22:40:00,7.7,82.35,1,6
Ciência da Computação,2018/1,20181904**615,2023/2,PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS,Quarta-feira,18:30:00,20:30:00,7.7,82.35,2,11
Ciência da Computação,2018/1,20181904**798,2023/2,PROGRAMAÇÃO PARALELA,Segunda-feira,13:15:00,15:15:00,0.8,76.47,1,3
Ciência da Computação,2018/1,20181904**135,2023/2,PROGRAMAÇÃO PARALELA,Segunda-feira,13:15:00,15:15:00,1.2,79.41,1,3
Ciência da Computação,2018/1,20181904**828,2023/2,PROGRAMAÇÃO PARA WEB,Segunda-feira,20:40:00,22:40:00,2.0,50.0,1,6
Ciência da Computação,2018/1,20181904**860,2023/2,PROGRAMAÇÃO PARA WEB,Segunda-feira,20:40:00,22:40:00,0.2,26.47,1,6
Ciência da Computação,2018/1,20181904**836,2023/2,PROJETO E ANÁLISE DE ALGORITMOS I,Segunda-feira,09:25:00,11:25:00,0.0,52.94,1,2
Ciência da Computação,2018/1,20181904**836,2023/2,PROJETO E ANÁLISE DE ALGORITMOS I,Sexta-feira,09:25:00,11:25:00,0.0,52.94,2,4
Ciência da Computação,2018/1,20181904**836,2023/2,REDES DE COMPUTADORES,Terça-feira,15:25:00,17:25:00,6.0,76.47,1,4
