ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,5.5,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**403,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,5.8,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,5.7,84.31,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**071,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,0.0,5.88,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**101,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,3.1,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**110,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,0.3,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**160,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,5.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**268,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,5.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**349,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,0.1,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,21:00:00,23:00:00,8.6,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,21:00:00,23:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**101,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,19:00:00,21:00:00,6.1,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,19:00:00,21:00:00,9.1,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**152,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,19:00:00,21:00:00,5.3,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,21:00:00,23:00:00,8.2,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,SISTEMAS DE APOIO À DECISÃO,Sábado,15:00:00,17:00:00,0.0,0.0,1.0
SISTEMAS DE APOIO À DECISÃO,Sábado,13:00:00,15:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,SISTEMAS OPERACIONAIS,Terça-feira,21:00:00,23:00:00,6.2,80.39,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**101,2010/1,SISTEMAS OPERACIONAIS,Terça-feira,21:00:00,23:00:00,5.0,78.43,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**152,2010/1,SISTEMAS OPERACIONAIS,Terça-feira,21:00:00,23:00:00,6.9,80.39,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**268,2010/1,SISTEMAS OPERACIONAIS,Sexta-feira,21:00:00,23:00:00,6.5,96.08,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**071,2010/1,TEORIAS ADMINISTRATIVAS,Sábado,07:30:00,11:30:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,TEORIAS ADMINISTRATIVAS,Sábado,07:30:00,11:30:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**420,2010/1,TEORIAS ADMINISTRATIVAS,Sábado,07:30:00,11:30:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**195,2010/1,TÓPICOS ESPECIAIS DE GESTÃO DE NEGÓCIOS I,Sexta-feira,08:00:00,10:00:00,0.0,0.0,1.0
TÓPICOS ESPECIAIS DE GESTÃO DE NEGÓCIOS I,Sábado,14:00:00,16:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2006/1,20061903**529,2010/1,ALGORITMOS E PROGRAMAÇÃO I,Segunda-feira,19:00:00,21:00:00,5.6,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2006/1,20061903**391,2010/1,ALGORITMOS E PROGRAMAÇÃO I,Segunda-feira,19:00:00,21:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2006/1,20061903**340,2010/1,ALGORITMOS E PROGRAMAÇÃO I,Segunda-feira,21:00:00,23:00:00,0.0,100.0,1.0
ALGORITMOS E PROGRAMAÇÃO I,Sábado,09:30:00,11:30:00,,,,,,,
ALGORITMOS E PROGRAMAÇÃO I,Sábado,15:30:00,17:30:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2006/1,20061903**529,2010/1,ALGORITMOS E PROGRAMAÇÃO II,Quarta-feira,19:00:00,21:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2006/1,20061903**537,2010/1,ALGORITMOS E PROGRAMAÇÃO II,Quarta-feira,21:00:00,23:00:00,1.6,100.0,1.0
